hour_of_year,pm2.5_2022,pm2.5_2023,pm2.5_2024
2951,,,35.0
2952,27.06,,38.0
2953,25.23,,30.0
2954,25.34,,28.0
2955,24.12,,27.0
2956,26.67,,27.0
2957,27.28,,29.0
2958,29.6,,28.0
2959,33.49,,30.0
2960,38.62,,32.0
2961,44.1,,33.0
2962,46.64,,35.0
2963,46.3,,39.0
2964,46.33,,33.0
2965,45.08,,33.0
2966,43.46,,31.0
2967,41.98,,35.0
2968,42.02,,40.0
2969,44.15,,41.0
2970,44.47,,32.0
2971,44.25,,32.0
2972,36.32,,
2973,31.73,,33.0
2974,30.19,,36.0
2975,27.54,,32.0
2976,27.65,,25.0
2977,29.77,,24.0
2978,28.45,,16.0
2979,29.59,,14.0
2980,30.24,,
2981,31.57,,17.0
2982,34.31,,20.0
2983,35.91,,
2984,40.14,,21.0
2985,39.69,,23.0
2986,41.16,,26.0
2987,46.01,,29.0
2988,,,27.0
2989,,,28.0
2990,,,26.0
2991,,,25.0
2992,,,29.0
2993,,,30.0
2994,,,31.0
2995,,,33.0
2996,,,35.0
2997,,,39.0
2998,,,40.0
2999,,,28.0
3000,,,23.0
3001,,,24.0
3002,,,23.0
3003,,,23.0
3004,,,24.0
3005,,,24.0
3006,,,
3007,,,32.0
3008,,,34.0
3009,,,32.0
3010,,,29.0
3011,,,29.0
3012,,,27.0
3013,,,28.0
3014,,,28.0
3015,,,29.0
3016,,,
3017,,,38.0
3018,,,35.0
3019,,,36.0
3020,,,32.0
3021,,,38.0
3022,,,26.0
3023,,,23.0
3024,41.92,,22.0
3025,38.6,,20.0
3026,30.15,,20.0
3027,29.48,,
3028,26.2,,
3029,28.7,,22.0
3030,30.85,,21.0
3031,30.05,,23.0
3032,31.51,,
3033,31.52,,35.0
3034,37.34,,37.0
3035,41.9,,37.0
3036,39.52,,33.0
3037,41.55,,34.0
3038,36.33,,37.0
3039,32.08,,35.0
3040,28.13,,32.0
3041,28.29,,25.0
3042,27.9,,24.0
3043,32.36,,24.0
3044,37.86,,26.0
3045,46.99,,27.0
3046,49.71,,28.0
3047,51.92,,29.0
3048,44.33,,
3049,43.42,,
3050,42.54,,
3051,44.94,,
3052,42.72,,
3053,41.71,,
3054,44.85,,
3055,49.56,,
3056,48.54,,
3057,50.36,,
3058,52.32,,39.0
3059,55.34,,39.0
3060,53.45,,32.0
3061,49.13,,29.0
3062,54.43,,22.0
3063,60.01,,31.0
3064,45.39,,38.0
3065,43.25,,33.0
3066,45.11,,35.0
3067,44.53,,34.0
3068,46.43,,38.0
3069,41.44,,38.0
3070,38.75,,42.0
3071,46.3,,43.0
3072,43.98,,
3073,39.56,,
3074,39.63,,
3075,41.65,,
3076,45.34,,
3077,46.92,,
3078,47.36,,
3079,49.46,,
3080,53.18,,
3081,53.51,,
3082,58.0,,35.0
3083,57.45,,40.0
3084,57.56,,47.0
3085,58.94,,40.0
3086,57.82,,39.0
3087,57.38,,42.0
3088,54.4,,51.0
3089,49.89,,38.0
3090,46.38,,32.0
3091,42.25,,32.0
3092,40.91,,30.0
3093,44.28,,29.0
3094,34.4,,29.0
3095,33.32,,25.0
3096,30.92,,24.0
3097,28.26,,39.0
3098,25.02,,32.0
3099,25.2,,51.0
3100,25.42,,47.0
3101,24.2,,47.0
3102,21.62,,44.0
3103,21.74,,54.0
3104,23.41,,55.0
3105,24.25,,51.0
3106,27.52,,46.0
3107,36.63,,49.0
3108,36.89,,28.0
3109,37.18,,12.0
3110,39.55,,12.0
3111,41.87,,32.0
3112,49.52,,34.0
3113,47.03,,28.0
3114,43.6,,24.0
3115,48.04,,23.0
3116,44.38,,24.0
3117,42.23,,26.0
3118,38.76,,32.0
3119,22.27,,29.0
3120,19.27,,31.0
3121,16.61,,33.0
3122,18.38,,36.0
3123,16.92,,44.0
3124,17.58,,44.0
3125,15.51,,47.0
3126,16.92,,47.0
3127,16.8,,48.0
3128,18.06,,53.0
3129,20.84,,58.0
3130,23.5,,51.0
3131,22.48,,48.0
3132,22.16,,42.0
3133,23.44,,51.0
3134,24.68,,54.0
3135,26.96,,49.0
3136,29.49,,48.0
3137,28.05,,46.0
3138,25.55,,43.0
3139,22.88,,41.0
3140,17.65,,41.0
3141,15.49,,44.0
3142,15.15,,48.0
3143,14.33,,52.0
3144,13.61,,50.0
3145,13.3,,55.0
3146,14.64,,52.0
3147,14.12,,52.0
3148,17.26,,
3149,14.49,,
3150,15.71,,56.0
3151,14.83,,
3152,15.38,,
3153,15.0,,58.0
3154,17.18,,
3155,22.54,,
3156,29.77,,51.0
3157,32.23,,52.0
3158,20.26,,48.0
3159,18.76,,44.0
3160,18.7,,
3161,18.41,,43.0
3162,16.98,,41.0
3163,15.79,,41.0
3164,20.78,,43.0
3165,17.96,,49.0
3166,15.26,,52.0
3167,14.86,,51.0
3168,15.49,,43.0
3169,13.0,,41.0
3170,11.38,,39.0
3171,,,27.0
3172,13.57,,21.0
3173,14.89,,18.0
3174,14.83,,18.0
3175,15.7,,
3176,16.59,,22.0
3177,18.17,,23.0
3178,21.45,,26.0
3179,28.99,,28.0
3180,33.44,,27.0
3181,30.85,,31.0
3182,30.46,,37.0
3183,25.1,,37.0
3184,22.65,,42.0
3185,23.57,,39.0
3186,24.95,,40.0
3187,22.79,,39.0
3188,22.44,,39.0
3189,20.42,,49.0
3190,17.69,,54.0
3191,16.02,,54.0
3192,13.87,,59.0
3193,14.32,,58.0
3194,14.27,,48.0
3195,15.78,,35.0
3196,15.39,,38.0
3197,16.31,,40.0
3198,14.49,,43.0
3199,13.77,,42.0
3200,17.79,,46.0
3201,22.12,,48.0
3202,24.65,,50.0
3203,27.0,,48.0
3204,32.15,,40.0
3205,35.22,,12.0
3206,35.81,,7.0
3207,35.36,,9.0
3208,28.77,,7.0
3209,25.19,,6.0
3210,20.26,,6.0
3211,19.39,,
3212,20.23,,25.0
3213,22.23,,28.0
3214,20.25,,23.0
3215,15.2,,22.0
3216,14.57,,21.0
3217,12.32,,22.0
3218,10.93,,21.0
3219,10.96,,21.0
3220,9.95,,25.0
3221,10.09,,27.0
3222,10.29,,24.0
3223,11.02,,23.0
3224,11.8,,25.0
3225,13.52,,24.0
3226,15.78,,28.0
3227,17.53,,26.0
3228,18.83,,26.0
3229,20.44,,27.0
3230,21.94,,26.0
3231,22.76,,25.0
3232,19.01,,29.0
3233,15.1,,25.0
3234,14.94,,22.0
3235,14.16,,22.0
3236,17.32,,17.0
3237,21.22,,
3238,22.41,,
3239,19.65,,
3240,18.73,,
3241,16.83,,
3242,16.1,,
3243,16.53,,
3244,17.03,,
3245,17.18,,
3246,23.69,,
3247,28.84,,
3248,31.53,,
3249,33.09,,
3250,34.55,,
3251,42.28,,40.0
3252,41.36,,39.0
3253,30.75,6.0,36.0
3254,30.22,11.0,36.0
3255,23.89,11.0,34.0
3256,26.85,8.0,34.0
3257,27.85,7.0,36.0
3258,25.79,8.0,39.0
3259,25.19,11.0,39.0
3260,24.77,14.0,40.0
3261,23.36,16.0,40.0
3262,22.01,15.0,42.0
3263,16.54,11.0,43.0
3264,16.23,15.0,42.0
3265,17.12,18.0,41.0
3266,17.55,27.0,41.0
3267,16.62,16.0,42.0
3268,16.38,17.0,42.0
3269,17.7,14.0,41.0
3270,17.64,14.0,41.0
3271,19.86,20.0,42.0
3272,24.55,21.0,44.0
3273,25.44,21.0,46.0
3274,24.46,16.0,44.0
3275,28.85,18.0,47.0
3276,30.06,13.0,46.0
3277,36.01,13.0,31.0
3278,33.27,14.0,24.0
3279,34.62,12.0,42.0
3280,34.7,13.0,41.0
3281,32.06,17.0,40.0
3282,30.91,23.0,39.0
3283,31.08,17.0,37.0
3284,29.94,10.0,36.0
3285,35.29,11.0,35.0
3286,29.78,15.0,39.0
3287,23.09,14.0,43.0
3288,27.81,11.0,42.0
3289,40.64,10.0,58.0
3290,25.73,10.0,45.0
3291,19.94,7.0,44.0
3292,16.47,12.0,46.0
3293,17.5,12.0,45.0
3294,17.88,11.0,40.0
3295,20.05,15.0,14.0
3296,24.41,17.0,10.0
3297,28.41,19.0,10.0
3298,27.52,18.0,
3299,36.49,16.0,11.0
3300,46.58,15.0,14.0
3301,47.25,13.0,15.0
3302,46.15,11.0,14.0
3303,54.65,14.0,14.0
3304,47.7,12.0,
3305,36.76,11.0,16.0
3306,38.16,19.0,20.0
3307,38.94,20.0,20.0
3308,38.53,15.0,17.0
3309,44.96,13.0,16.0
3310,43.57,17.0,18.0
3311,31.01,22.0,20.0
3312,22.33,27.0,20.0
3313,22.11,20.0,
3314,20.53,21.0,18.0
3315,21.9,22.0,17.0
3316,23.04,21.0,23.0
3317,23.29,25.0,16.0
3318,23.28,20.0,18.0
3319,24.8,24.0,19.0
3320,29.52,25.0,22.0
3321,33.15,27.0,21.0
3322,36.33,29.0,24.0
3323,41.82,25.0,26.0
3324,43.86,26.0,33.0
3325,49.75,23.0,35.0
3326,50.43,17.0,30.0
3327,45.77,15.0,22.0
3328,58.15,13.0,21.0
3329,45.96,14.0,22.0
3330,39.15,16.0,22.0
3331,39.79,15.0,20.0
3332,37.93,15.0,21.0
3333,39.17,17.0,22.0
3334,40.09,16.0,26.0
3335,44.54,17.0,35.0
3336,48.07,13.0,35.0
3337,49.65,11.0,34.0
3338,47.34,12.0,36.0
3339,48.23,23.0,38.0
3340,50.29,20.0,38.0
3341,56.09,12.0,41.0
3342,58.08,15.0,40.0
3343,58.17,15.0,42.0
3344,57.88,19.0,44.0
3345,,21.0,45.0
3346,71.62,22.0,43.0
3347,60.47,24.0,41.0
3348,36.8,16.0,39.0
3349,44.3,10.0,35.0
3350,35.26,7.0,28.0
3351,29.25,6.0,25.0
3352,31.14,6.0,23.0
3353,40.83,8.0,23.0
3354,38.16,11.0,22.0
3355,41.35,13.0,21.0
3356,44.07,14.0,22.0
3357,52.22,13.0,25.0
3358,60.76,16.0,25.0
3359,38.82,17.0,
3360,30.56,19.0,31.0
3361,30.0,11.0,44.0
3362,35.47,14.0,44.0
3363,43.61,15.0,46.0
3364,45.29,13.0,49.0
3365,46.01,14.0,52.0
3366,46.79,12.0,54.0
3367,45.92,12.0,54.0
3368,43.26,14.0,55.0
3369,44.76,16.0,54.0
3370,44.8,20.0,50.0
3371,48.26,14.0,55.0
3372,56.0,12.0,54.0
3373,58.6,14.0,50.0
3374,60.95,11.0,50.0
3375,56.23,12.0,
3376,54.01,16.0,40.0
3377,56.03,27.0,40.0
3378,48.35,18.0,42.0
3379,52.05,17.0,37.0
3380,46.98,13.0,35.0
3381,54.15,13.0,35.0
3382,53.25,20.0,38.0
3383,40.35,25.0,41.0
3384,37.01,22.0,44.0
3385,32.1,19.0,48.0
3386,28.05,19.0,44.0
3387,26.14,18.0,42.0
3388,26.04,19.0,41.0
3389,25.98,22.0,
3390,29.87,17.0,
3391,26.74,16.0,
3392,31.03,15.0,
3393,35.9,16.0,
3394,36.6,14.0,43.0
3395,36.58,16.0,44.0
3396,36.66,19.0,46.0
3397,42.61,20.0,45.0
3398,42.7,22.0,43.0
3399,41.82,20.0,41.0
3400,41.59,10.0,35.0
3401,38.99,10.0,33.0
3402,28.8,,33.0
3403,25.46,,34.0
3404,23.69,9.0,33.0
3405,26.6,9.0,36.0
3406,22.45,12.0,46.0
3407,20.69,12.0,53.0
3408,21.84,,55.0
3409,18.32,14.0,54.0
3410,13.83,18.0,58.0
3411,17.66,13.0,60.0
3412,13.32,11.0,58.0
3413,17.34,15.0,
3414,23.17,15.0,
3415,17.96,12.0,59.0
3416,18.22,14.0,59.0
3417,16.45,,55.0
3418,9.52,,57.0
3419,7.79,,59.0
3420,6.95,,60.0
3421,15.37,,57.0
3422,22.78,,52.0
3423,19.77,,51.0
3424,17.03,,45.0
3425,23.84,13.0,36.0
3426,22.73,13.0,40.0
3427,19.8,14.0,38.0
3428,,14.0,31.0
3429,,15.0,37.0
3430,23.0,16.0,42.0
3431,21.84,19.0,19.0
3432,21.57,,37.0
3433,15.15,8.0,53.0
3434,5.98,7.0,49.0
3435,8.67,8.0,48.0
3436,9.9,12.0,48.0
3437,5.58,11.0,47.0
3438,,9.0,46.0
3439,4.39,10.0,47.0
3440,3.71,11.0,49.0
3441,4.94,12.0,53.0
3442,8.07,16.0,51.0
3443,7.26,20.0,50.0
3444,7.91,17.0,52.0
3445,9.13,13.0,44.0
3446,19.11,18.0,44.0
3447,26.48,17.0,
3448,,15.0,40.0
3449,,14.0,38.0
3450,,13.0,40.0
3451,,14.0,42.0
3452,,14.0,45.0
3453,,,45.0
3454,,17.0,49.0
3455,,15.0,50.0
3456,,9.0,39.0
3457,,7.0,37.0
3458,,7.0,37.0
3459,,6.0,34.0
3460,,9.0,32.0
3461,,10.0,35.0
3462,,12.0,36.0
3463,,13.0,37.0
3464,,14.0,39.0
3465,,15.0,42.0
3466,,13.0,43.0
3467,,13.0,44.0
3468,,11.0,51.0
3469,,15.0,46.0
3470,,20.0,23.0
3471,,18.0,17.0
3472,11.21,13.0,15.0
3473,10.54,13.0,15.0
3474,10.86,11.0,
3475,9.63,10.0,36.0
3476,9.16,11.0,35.0
3477,10.63,10.0,38.0
3478,14.46,11.0,44.0
3479,16.64,11.0,37.0
3480,13.2,10.0,30.0
3481,10.61,9.0,32.0
3482,9.86,9.0,32.0
3483,10.24,,
3484,10.26,7.0,30.0
3485,7.53,7.0,30.0
3486,8.29,9.0,
3487,10.62,10.0,32.0
3488,13.64,12.0,34.0
3489,15.35,16.0,36.0
3490,15.29,16.0,38.0
3491,13.26,10.0,40.0
3492,12.78,8.0,43.0
3493,15.47,10.0,51.0
3494,14.88,10.0,51.0
3495,14.78,9.0,53.0
3496,14.64,9.0,47.0
3497,13.43,10.0,45.0
3498,13.27,10.0,48.0
3499,11.95,9.0,49.0
3500,12.78,9.0,51.0
3501,16.1,12.0,46.0
3502,17.64,15.0,46.0
3503,19.62,16.0,36.0
3504,21.2,18.0,32.0
3505,23.91,17.0,29.0
3506,27.94,16.0,28.0
3507,29.55,17.0,30.0
3508,30.4,17.0,34.0
3509,32.62,15.0,30.0
3510,36.79,15.0,29.0
3511,40.64,16.0,
3512,43.4,17.0,32.0
3513,43.72,17.0,
3514,41.84,18.0,35.0
3515,41.13,19.0,37.0
3516,41.33,20.0,38.0
3517,41.27,19.0,42.0
3518,38.73,17.0,39.0
3519,37.15,19.0,35.0
3520,38.21,17.0,32.0
3521,38.58,17.0,31.0
3522,43.7,20.0,39.0
3523,39.31,20.0,39.0
3524,32.52,18.0,34.0
3525,38.82,20.0,
3526,31.63,22.0,55.0
3527,26.27,17.0,41.0
3528,25.38,12.0,46.0
3529,23.86,14.0,45.0
3530,21.76,12.0,53.0
3531,22.53,10.0,61.0
3532,21.28,9.0,57.0
3533,22.7,8.0,54.0
3534,26.41,9.0,54.0
3535,29.83,9.0,56.0
3536,34.49,2.0,57.0
3537,34.79,2.0,56.0
3538,42.46,6.0,58.0
3539,44.54,7.0,64.0
3540,49.74,5.0,64.0
3541,46.31,7.0,53.0
3542,43.71,6.0,47.0
3543,34.29,5.0,54.0
3544,29.42,5.0,49.0
3545,29.08,6.0,50.0
3546,30.07,6.0,47.0
3547,25.48,9.0,45.0
3548,22.45,11.0,22.0
3549,29.23,10.0,21.0
3550,25.32,14.0,21.0
3551,24.54,16.0,
3552,20.77,10.0,19.0
3553,19.82,8.0,28.0
3554,20.14,11.0,28.0
3555,18.59,8.0,37.0
3556,16.16,13.0,
3557,16.25,12.0,
3558,16.11,8.0,39.0
3559,17.06,9.0,36.0
3560,18.21,11.0,31.0
3561,19.12,18.0,41.0
3562,22.4,14.0,41.0
3563,30.29,7.0,40.0
3564,32.21,6.0,43.0
3565,38.15,7.0,39.0
3566,33.68,8.0,44.0
3567,25.7,10.0,41.0
3568,23.79,12.0,38.0
3569,26.06,11.0,38.0
3570,30.28,10.0,43.0
3571,24.16,14.0,48.0
3572,27.28,10.0,45.0
3573,27.41,11.0,63.0
3574,35.97,12.0,61.0
3575,28.38,13.0,59.0
3576,24.4,15.0,54.0
3577,20.64,10.0,24.0
3578,20.56,12.0,14.0
3579,18.95,7.0,11.0
3580,18.77,12.0,9.0
3581,16.88,13.0,8.0
3582,17.03,14.0,
3583,19.43,16.0,12.0
3584,19.58,22.0,12.0
3585,19.6,23.0,
3586,23.24,20.0,15.0
3587,26.31,23.0,16.0
3588,29.16,22.0,18.0
3589,28.75,14.0,20.0
3590,29.12,10.0,19.0
3591,29.07,11.0,21.0
3592,27.02,10.0,24.0
3593,23.05,9.0,30.0
3594,22.72,10.0,27.0
3595,20.48,11.0,25.0
3596,20.49,10.0,22.0
3597,29.85,9.0,17.0
3598,26.75,11.0,18.0
3599,24.97,11.0,25.0
3600,25.04,9.0,36.0
3601,24.62,8.0,36.0
3602,25.61,8.0,35.0
3603,28.69,,36.0
3604,27.09,12.0,
3605,26.93,11.0,38.0
3606,27.88,10.0,
3607,29.54,15.0,
3608,32.82,16.0,30.0
3609,30.76,17.0,34.0
3610,30.59,23.0,36.0
3611,30.76,30.0,38.0
3612,32.35,26.0,38.0
3613,,21.0,
3614,30.46,12.0,32.0
3615,28.1,11.0,33.0
3616,27.34,13.0,33.0
3617,25.28,12.0,34.0
3618,33.7,12.0,34.0
3619,31.03,10.0,35.0
3620,23.94,10.0,38.0
3621,19.23,11.0,39.0
3622,17.78,12.0,42.0
3623,16.51,9.0,41.0
3624,14.33,8.0,34.0
3625,,,36.0
3626,13.12,6.0,35.0
3627,,6.0,33.0
3628,,,
3629,,7.0,34.0
3630,,8.0,33.0
3631,,9.0,31.0
3632,,11.0,26.0
3633,,11.0,25.0
3634,,15.0,29.0
3635,,16.0,29.0
3636,,15.0,35.0
3637,,14.0,32.0
3638,,14.0,27.0
3639,,15.0,28.0
3640,,15.0,26.0
3641,,16.0,29.0
3642,,16.0,27.0
3643,,,29.0
3644,,,29.0
3645,,,34.0
3646,,13.0,33.0
3647,,10.0,27.0
3648,,10.0,26.0
3649,,8.0,
3650,19.15,7.0,21.0
3651,20.41,9.0,21.0
3652,10.54,10.0,22.0
3653,10.06,10.0,
3654,11.37,11.0,
3655,11.06,12.0,32.0
3656,11.35,12.0,
3657,12.21,9.0,38.0
3658,18.73,12.0,39.0
3659,17.66,11.0,
3660,19.91,12.0,45.0
3661,18.48,9.0,46.0
3662,19.05,8.0,48.0
3663,15.27,10.0,48.0
3664,12.38,16.0,51.0
3665,11.24,17.0,
3666,9.68,16.0,47.0
3667,7.78,16.0,44.0
3668,9.41,15.0,44.0
3669,11.1,14.0,50.0
3670,8.87,15.0,41.0
3671,10.12,20.0,32.0
3672,9.23,19.0,31.0
3673,8.12,12.0,28.0
3674,6.32,9.0,28.0
3675,7.37,8.0,
3676,7.26,10.0,30.0
3677,7.28,8.0,
3678,11.81,7.0,31.0
3679,14.36,8.0,
3680,13.67,10.0,
3681,13.68,11.0,
3682,14.83,9.0,48.0
3683,17.92,10.0,
3684,19.93,14.0,
3685,16.2,16.0,46.0
3686,12.73,16.0,43.0
3687,11.2,14.0,
3688,10.5,14.0,44.0
3689,13.56,13.0,46.0
3690,13.32,14.0,49.0
3691,15.47,14.0,45.0
3692,15.8,,44.0
3693,16.74,13.0,51.0
3694,17.1,16.0,51.0
3695,12.84,17.0,52.0
3696,10.74,15.0,32.0
3697,8.22,10.0,24.0
3698,8.05,7.0,25.0
3699,9.52,6.0,26.0
3700,10.15,7.0,26.0
3701,10.38,6.0,
3702,13.77,7.0,33.0
3703,15.3,7.0,
3704,11.43,9.0,36.0
3705,13.97,9.0,38.0
3706,14.98,13.0,39.0
3707,9.84,9.0,39.0
3708,13.67,10.0,
3709,11.94,15.0,42.0
3710,15.96,16.0,42.0
3711,12.8,9.0,49.0
3712,11.53,11.0,42.0
3713,10.52,12.0,37.0
3714,9.37,14.0,48.0
3715,9.82,16.0,46.0
3716,9.93,13.0,31.0
3717,13.16,15.0,33.0
3718,19.05,16.0,36.0
3719,22.76,16.0,39.0
3720,14.3,17.0,37.0
3721,9.74,10.0,33.0
3722,9.25,8.0,32.0
3723,7.61,10.0,31.0
3724,6.5,10.0,30.0
3725,6.86,7.0,33.0
3726,7.69,7.0,34.0
3727,8.85,12.0,34.0
3728,8.24,14.0,37.0
3729,11.55,16.0,42.0
3730,13.6,14.0,38.0
3731,30.11,14.0,37.0
3732,,12.0,41.0
3733,19.83,10.0,37.0
3734,16.14,10.0,38.0
3735,24.4,11.0,49.0
3736,19.12,20.0,39.0
3737,12.31,20.0,48.0
3738,11.52,13.0,45.0
3739,13.11,12.0,53.0
3740,15.18,11.0,34.0
3741,20.09,12.0,9.0
3742,21.91,11.0,14.0
3743,23.22,8.0,11.0
3744,17.4,11.0,11.0
3745,13.71,10.0,15.0
3746,10.87,8.0,19.0
3747,9.4,10.0,17.0
3748,9.68,10.0,20.0
3749,10.25,11.0,34.0
3750,10.25,11.0,20.0
3751,11.6,12.0,23.0
3752,15.12,16.0,25.0
3753,16.18,24.0,28.0
3754,15.22,25.0,28.0
3755,29.41,15.0,26.0
3756,34.12,12.0,35.0
3757,28.88,11.0,38.0
3758,26.58,11.0,38.0
3759,23.25,9.0,31.0
3760,20.31,9.0,31.0
3761,18.96,13.0,30.0
3762,16.82,13.0,35.0
3763,15.14,11.0,35.0
3764,15.67,10.0,29.0
3765,27.12,10.0,15.0
3766,22.66,11.0,22.0
3767,21.68,11.0,40.0
3768,24.26,13.0,50.0
3769,29.33,10.0,50.0
3770,31.71,14.0,40.0
3771,33.96,9.0,37.0
3772,37.6,11.0,40.0
3773,37.29,9.0,42.0
3774,35.6,10.0,46.0
3775,33.82,11.0,47.0
3776,38.82,15.0,49.0
3777,37.03,21.0,51.0
3778,42.78,23.0,51.0
3779,46.61,25.0,50.0
3780,46.38,24.0,48.0
3781,42.79,19.0,46.0
3782,41.14,17.0,43.0
3783,29.57,13.0,43.0
3784,26.65,13.0,52.0
3785,30.41,14.0,49.0
3786,23.25,13.0,51.0
3787,19.94,12.0,51.0
3788,23.07,12.0,48.0
3789,33.55,13.0,44.0
3790,36.73,12.0,
3791,35.87,13.0,
3792,35.25,13.0,
3793,38.89,16.0,
3794,40.76,14.0,
3795,38.32,13.0,
3796,36.53,14.0,
3797,34.78,15.0,
3798,35.45,9.0,
3799,36.37,12.0,
3800,39.92,14.0,
3801,37.19,9.0,
3802,42.85,10.0,
3803,45.22,12.0,
3804,45.09,16.0,
3805,44.37,20.0,
3806,41.84,24.0,
3807,44.51,24.0,
3808,41.74,20.0,
3809,40.75,18.0,
3810,32.74,18.0,
3811,29.88,,
3812,32.65,22.0,
3813,26.69,21.0,
3814,19.13,21.0,
3815,16.0,23.0,
3816,12.53,24.0,
3817,11.03,22.0,
3818,14.84,26.0,
3819,23.76,26.0,
3820,21.42,28.0,
3821,20.65,15.0,
3822,20.38,16.0,
3823,20.13,16.0,
3824,22.53,13.0,
3825,22.97,15.0,
3826,30.26,20.0,
3827,27.81,21.0,
3828,32.3,26.0,
3829,33.91,22.0,
3830,29.83,22.0,39.19
3831,31.25,21.0,38.69
3832,23.97,18.0,33.82
3833,19.44,16.0,31.49
3834,19.69,15.0,32.95
3835,15.72,15.0,29.6
3836,13.4,,29.12
3837,12.48,18.0,25.89
3838,12.4,19.0,37.99
3839,14.03,22.0,
3840,14.75,19.0,26.52
3841,16.03,17.0,
3842,14.01,16.0,23.46
3843,14.94,17.0,21.57
3844,11.69,18.0,18.23
3845,15.45,17.0,17.5
3846,14.58,17.0,16.99
3847,14.25,16.0,
3848,19.84,19.0,
3849,18.03,20.0,20.6
3850,23.12,24.0,19.73
3851,26.16,28.0,20.02
3852,30.24,28.0,23.51
3853,31.5,24.0,26.33
3854,32.58,27.0,28.0
3855,32.73,25.0,29.32
3856,21.71,25.0,29.17
3857,21.38,24.0,33.27
3858,17.21,24.0,33.09
3859,14.35,23.0,30.23
3860,13.65,24.0,28.07
3861,23.32,27.0,21.64
3862,18.55,31.0,18.91
3863,15.75,37.0,22.19
3864,15.18,34.0,23.69
3865,16.18,35.0,26.12
3866,13.61,30.0,
3867,14.42,29.0,
3868,17.82,23.0,16.23
3869,29.14,21.0,17.68
3870,27.84,22.0,19.29
3871,17.55,23.0,18.9
3872,16.21,22.0,20.48
3873,16.92,25.0,25.31
3874,25.88,28.0,26.23
3875,34.71,24.0,37.08
3876,29.4,22.0,47.04
3877,31.86,21.0,28.58
3878,23.89,23.0,27.22
3879,20.4,23.0,
3880,19.21,,
3881,17.9,,
3882,15.31,24.0,
3883,11.85,24.0,
3884,12.19,25.0,
3885,15.33,26.0,
3886,33.09,28.0,
3887,34.1,32.0,
3888,34.94,26.0,
3889,32.86,27.0,
3890,34.37,19.0,
3891,28.33,17.0,
3892,29.15,18.0,
3893,28.49,19.0,
3894,29.96,24.0,
3895,31.78,26.0,
3896,33.38,25.0,
3897,34.89,27.0,
3898,39.19,29.0,
3899,39.46,33.0,
3900,38.49,33.0,35.28
3901,36.5,34.0,33.02
3902,33.45,39.0,35.91
3903,28.57,34.0,30.11
3904,18.96,24.0,29.38
3905,17.83,23.0,27.05
3906,,23.0,24.4
3907,18.04,,22.81
3908,18.91,21.0,21.42
3909,16.73,20.0,21.66
3910,22.34,22.0,22.22
3911,35.4,23.0,24.76
3912,39.08,25.0,23.03
3913,37.58,27.0,19.89
3914,33.67,24.0,16.7
3915,28.57,27.0,15.2
3916,24.6,25.0,15.08
3917,25.32,25.0,14.98
3918,28.57,29.0,
3919,29.47,30.0,18.9
3920,32.26,30.0,19.94
3921,32.3,33.0,22.38
3922,33.1,36.0,21.86
3923,33.04,39.0,26.06
3924,31.89,43.0,25.57
3925,32.81,45.0,23.27
3926,29.62,44.0,26.36
3927,24.99,53.0,25.13
3928,29.62,31.0,23.05
3929,28.4,22.0,25.56
3930,25.15,21.0,22.94
3931,24.38,16.0,23.9
3932,26.96,17.0,21.24
3933,23.26,22.0,17.96
3934,23.96,26.0,17.97
3935,17.41,23.0,18.38
3936,17.82,27.0,14.36
3937,22.92,31.0,10.17
3938,25.59,29.0,9.62
3939,25.47,27.0,8.98
3940,24.69,27.0,9.22
3941,26.57,29.0,9.97
3942,29.35,29.0,9.75
3943,33.93,,10.28
3944,37.45,,11.74
3945,35.76,33.0,13.01
3946,32.78,35.0,12.33
3947,37.27,41.0,13.63
3948,43.27,48.0,13.53
3949,30.69,44.0,13.63
3950,28.42,40.0,15.5
3951,23.37,33.0,14.29
3952,22.45,35.0,14.22
3953,15.13,36.0,16.88
3954,12.43,21.0,16.87
3955,7.03,21.0,15.92
3956,9.74,,16.49
3957,6.77,22.0,15.43
3958,6.51,36.0,17.46
3959,6.16,35.0,15.37
3960,7.09,34.0,13.57
3961,7.16,32.0,9.79
3962,7.47,34.0,8.74
3963,17.23,36.0,7.88
3964,8.93,36.0,7.65
3965,9.47,37.0,7.94
3966,9.56,39.0,8.55
3967,10.27,42.0,8.25
3968,12.37,39.0,10.17
3969,11.86,37.0,12.48
3970,14.04,38.0,12.32
3971,15.23,38.0,13.7
3972,16.45,40.0,15.03
3973,19.81,43.0,13.97
3974,17.51,39.0,15.0
3975,16.8,37.0,13.27
3976,12.41,39.0,13.31
3977,13.01,41.0,13.25
3978,15.89,38.0,10.55
3979,17.55,30.0,9.95
3980,24.76,29.0,9.12
3981,34.55,32.0,9.17
3982,34.54,36.0,9.43
3983,35.68,43.0,14.82
3984,34.32,37.0,13.34
3985,34.42,32.0,11.15
3986,33.94,34.0,9.61
3987,33.81,34.0,9.58
3988,35.51,35.0,8.87
3989,34.85,37.0,9.73
3990,33.59,40.0,9.13
3991,35.51,36.0,9.47
3992,37.75,35.0,9.58
3993,36.92,36.0,10.92
3994,36.51,37.0,10.14
3995,39.36,36.0,9.97
3996,37.51,40.0,10.64
3997,39.19,44.0,13.29
3998,42.23,41.0,13.25
