hour_of_year,pm2.5_2022,pm2.5_2023,pm2.5_2024
4377,14.0,9.0,8.0
4378,18.0,9.0,15.0
4379,20.0,7.0,16.0
4380,26.0,17.0,3.0
4381,28.0,37.0,3.0
4382,26.0,41.0,16.0
4383,22.0,35.0,20.0
4384,42.0,43.0,16.0
4385,42.0,39.0,5.0
4386,,19.0,12.0
4387,29.0,,17.0
4388,24.0,,10.0
4389,23.0,3.0,12.0
4390,28.0,6.0,16.0
4391,21.0,9.0,21.0
4392,15.0,9.0,8.0
4393,16.0,,14.0
4394,13.0,3.0,13.0
4395,15.0,,17.0
4396,14.0,10.0,9.0
4397,11.0,9.0,15.0
4398,16.0,8.0,12.0
4399,14.0,9.0,10.0
4400,11.0,12.0,17.0
4401,11.0,19.0,19.0
4402,12.0,20.0,18.0
4403,16.0,15.0,23.0
4404,17.0,23.0,20.0
4405,30.0,32.0,16.0
4406,30.0,35.0,16.0
4407,38.0,38.0,29.0
4408,40.0,16.0,39.0
4409,33.0,34.0,33.0
4410,12.0,28.0,28.0
4411,5.0,20.0,22.0
4412,3.0,18.0,10.0
4413,8.0,11.0,5.0
4414,6.0,2.0,7.0
4415,8.0,5.0,13.0
4416,3.0,,20.0
4417,,8.0,22.0
4418,13.0,7.0,
4419,9.0,12.0,24.0
4420,7.0,13.0,14.0
4421,14.0,16.0,18.0
4422,15.0,15.0,12.0
4423,15.0,15.0,16.0
4424,,16.0,18.0
4425,16.0,28.0,19.0
4426,20.0,22.0,24.0
4427,22.0,26.0,20.0
4428,24.0,33.0,22.0
4429,26.0,33.0,24.0
4430,33.0,53.0,29.0
4431,37.0,56.0,40.0
4432,39.0,59.0,41.0
4433,25.0,43.0,37.0
4434,22.0,35.0,26.0
4435,11.0,21.0,17.0
4436,11.0,15.0,6.0
4437,3.0,8.0,
4438,,,
4439,3.0,,4.0
4440,10.0,,12.0
4441,12.0,2.0,9.0
4442,21.0,,14.0
4443,24.0,2.0,11.0
4444,21.0,5.0,10.0
4445,17.0,5.0,13.0
4446,15.0,7.0,8.0
4447,17.0,7.0,14.0
4448,18.0,14.0,15.0
4449,17.0,16.0,17.0
4450,19.0,15.0,13.0
4451,28.0,17.0,23.0
4452,32.0,17.0,25.0
4453,40.0,36.0,26.0
4454,43.0,36.0,32.0
4455,54.0,33.0,35.0
4456,49.0,40.0,33.0
4457,37.0,33.0,48.0
4458,26.0,29.0,34.0
4459,23.0,19.0,26.0
4460,18.0,8.0,15.0
4461,7.0,,5.0
4462,15.0,,3.0
4463,2.0,,8.0
4464,5.0,,18.0
4465,14.0,,24.0
4466,22.0,5.0,26.0
4467,16.0,6.0,23.0
4468,17.0,4.0,21.0
4469,19.0,4.0,18.0
4470,19.0,8.0,20.0
4471,17.0,8.0,24.0
4472,22.0,12.0,24.0
4473,23.0,15.0,22.0
4474,26.0,11.0,26.0
4475,24.0,20.0,28.0
4476,31.0,22.0,25.0
4477,35.0,19.0,28.0
4478,33.0,43.0,43.0
4479,41.0,42.0,34.0
4480,39.0,37.0,21.0
4481,38.0,43.0,22.0
4482,27.0,25.0,26.0
4483,24.0,,33.0
4484,15.0,,24.0
4485,9.0,15.0,9.0
4486,,13.0,17.0
4487,,16.0,26.0
4488,6.0,17.0,28.0
4489,4.0,14.0,20.0
4490,4.0,20.0,9.0
4491,9.0,11.0,9.0
4492,9.0,11.0,8.0
4493,11.0,15.0,13.0
4494,8.0,10.0,18.0
4495,11.0,10.0,18.0
4496,13.0,17.0,13.0
4497,14.0,23.0,23.0
4498,16.0,20.0,27.0
4499,17.0,20.0,32.0
4500,23.0,21.0,28.0
4501,27.0,30.0,43.0
4502,35.0,20.0,47.0
4503,48.0,36.0,46.0
4504,48.0,46.0,37.0
4505,31.0,31.0,31.0
4506,26.0,25.0,22.0
4507,19.0,17.0,12.0
4508,7.0,15.0,
4509,6.0,12.0,
4510,3.0,,
4511,,13.0,7.0
4512,,18.0,22.0
4513,4.0,20.0,35.0
4514,11.0,18.0,35.0
4515,11.0,14.0,32.0
4516,13.0,13.0,18.0
4517,14.0,14.0,17.0
4518,13.0,13.0,14.0
4519,14.0,16.0,14.0
4520,17.0,19.0,16.0
4521,19.0,23.0,25.0
4522,28.0,19.0,29.0
4523,33.0,27.0,27.0
4524,29.0,24.0,29.0
4525,40.0,31.0,37.0
4526,37.0,46.0,43.0
4527,45.0,45.0,23.0
4528,44.0,48.0,20.0
4529,27.0,45.0,16.0
4530,22.0,40.0,
4531,16.0,22.0,14.0
4532,16.0,,6.0
4533,9.0,10.0,
4534,,11.0,
4535,4.0,14.0,5.0
4536,10.0,8.0,10.0
4537,9.0,9.0,18.0
4538,9.0,18.0,25.0
4539,11.0,14.0,25.0
4540,15.0,3.0,19.0
4541,17.0,8.0,13.0
4542,18.0,8.0,15.0
4543,17.0,5.0,16.0
4544,20.0,5.0,21.0
4545,25.0,10.0,28.0
4546,26.0,9.0,27.0
4547,29.0,11.0,22.0
4548,33.0,18.0,46.0
4549,40.0,31.0,50.0
4550,47.0,50.0,49.0
4551,35.0,65.0,45.0
4552,34.0,50.0,25.0
4553,29.0,38.0,6.0
4554,19.0,33.0,18.0
4555,18.0,26.0,
4556,9.0,25.0,
4557,5.0,23.0,
4558,3.0,12.0,
4559,,3.0,4.0
4560,,,7.0
4561,8.0,5.0,11.0
4562,7.0,11.0,7.0
4563,10.0,15.0,4.0
4564,14.0,17.0,5.0
4565,8.0,15.0,8.0
4566,11.0,16.0,11.0
4567,9.0,16.0,9.0
4568,12.0,19.0,17.0
4569,16.0,21.0,21.0
4570,20.0,15.0,24.0
4571,23.0,23.0,24.0
4572,33.0,40.0,29.0
4573,44.0,33.0,32.0
4574,47.0,40.0,26.0
4575,33.0,41.0,28.0
4576,27.0,38.0,20.0
4577,14.0,40.0,32.0
4578,10.0,28.0,15.0
4579,3.0,25.0,10.0
4580,,21.0,
4581,,14.0,
4582,2.0,2.0,
4583,,,
4584,,,12.0
4585,,5.0,6.0
4586,,8.0,8.0
4587,2.0,6.0,8.0
4588,8.0,10.0,4.0
4589,9.0,14.0,2.0
4590,7.0,16.0,4.0
4591,11.0,16.0,7.0
4592,13.0,27.0,8.0
4593,13.0,26.0,7.0
4594,25.0,23.0,16.0
4595,26.0,28.0,19.0
4596,41.0,45.0,16.0
4597,,53.0,21.0
4598,,45.0,27.0
4599,28.0,50.0,20.0
4600,22.0,41.0,25.0
4601,18.0,39.0,22.0
4602,13.0,33.0,
4603,4.0,27.0,
4604,3.0,19.0,
4605,3.0,20.0,24.0
4606,2.0,16.0,23.0
4607,,,7.0
4608,,,11.0
4609,7.0,,8.0
4610,,11.0,6.0
4611,4.0,13.0,11.0
4612,10.0,11.0,9.0
4613,12.0,15.0,12.0
4614,14.0,18.0,9.0
4615,14.0,14.0,10.0
4616,16.0,27.0,18.0
4617,23.0,23.0,18.0
4618,25.0,19.0,
4619,26.0,24.0,19.0
4620,,38.0,
4621,42.0,53.0,37.0
4622,,38.0,42.0
4623,36.0,47.0,33.0
4624,24.0,42.0,24.0
4625,18.0,38.0,13.0
4626,5.0,44.0,15.0
4627,18.0,40.0,19.0
4628,19.0,27.0,12.0
4629,7.0,21.0,
4630,2.0,,
4631,,,3.0
4632,5.0,2.0,
4633,6.0,3.0,
4634,5.0,9.0,22.0
4635,4.0,,12.0
4636,10.0,2.0,7.0
4637,13.0,7.0,16.0
4638,14.0,8.0,15.0
4639,14.0,9.0,13.0
4640,21.0,14.0,16.0
4641,24.0,19.0,16.0
4642,30.0,17.0,19.0
4643,32.0,20.0,23.0
4644,36.0,43.0,25.0
4645,41.0,42.0,27.0
4646,46.0,39.0,22.0
4647,46.0,60.0,21.0
4648,35.0,52.0,18.0
4649,22.0,41.0,22.0
4650,11.0,36.0,17.0
4651,18.0,23.0,19.0
4652,13.0,21.0,22.0
4653,3.0,23.0,23.0
4654,,13.0,13.0
4655,,2.0,7.0
4656,6.0,2.0,
4657,9.0,10.0,
4658,15.0,5.0,
4659,11.0,8.0,
4660,11.0,12.0,
4661,12.0,12.0,
4662,10.0,13.0,
4663,16.0,15.0,
4664,13.0,25.0,
4665,18.0,31.0,
4666,19.0,24.0,
4667,22.0,27.0,
4668,29.0,39.0,
4669,28.0,44.0,
4670,32.0,46.0,
4671,39.0,49.0,
4672,28.0,53.0,
4673,20.0,47.0,
4674,15.0,39.0,
4675,11.0,33.0,
4676,14.0,20.0,
4677,2.0,15.0,
4678,,6.0,
4679,,7.0,
4680,4.0,,
4681,7.0,7.0,
4682,,,
4683,5.0,8.0,
4684,10.0,8.0,
4685,11.0,15.0,
4686,13.0,11.0,
4687,12.0,18.0,
4688,19.0,21.0,
4689,19.0,27.0,
4690,20.0,28.0,
4691,17.0,26.0,
4692,30.0,36.0,
4693,28.0,52.0,
4694,15.0,70.0,
4695,23.0,58.0,
4696,22.0,52.0,
4697,24.0,50.0,
4698,23.0,51.0,
4699,7.0,51.0,
4700,3.0,25.0,
4701,,8.0,
4702,,6.0,
4703,,5.0,
4704,7.0,8.0,
4705,12.0,13.0,
4706,14.0,20.0,
4707,23.0,18.0,
4708,21.0,19.0,
4709,18.0,21.0,
4710,16.0,20.0,
4711,21.0,27.0,
4712,24.0,27.0,
4713,29.0,31.0,
4714,32.0,23.0,12.0
4715,32.0,28.0,26.0
4716,,33.0,36.0
4717,40.0,47.0,34.0
4718,42.0,60.0,30.0
4719,37.0,59.0,29.0
4720,45.0,63.0,35.0
4721,41.0,54.0,39.0
4722,44.0,37.0,28.0
4723,36.0,19.0,
4724,30.0,9.0,9.0
4725,28.0,6.0,14.0
4726,27.0,,14.0
4727,30.0,,13.0
4728,28.0,,15.0
4729,26.0,9.0,11.0
4730,27.0,16.0,14.0
4731,33.0,17.0,18.0
4732,31.0,18.0,11.0
4733,29.0,19.0,11.0
4734,28.0,19.0,15.0
4735,28.0,21.0,12.0
4736,,21.0,19.0
4737,,,23.0
4738,36.0,18.0,23.0
4739,36.0,25.0,40.0
4740,37.0,32.0,43.0
4741,46.0,45.0,48.0
4742,52.0,52.0,42.0
4743,53.0,51.0,36.0
4744,57.0,44.0,32.0
4745,51.0,37.0,27.0
4746,37.0,19.0,29.0
4747,31.0,20.0,17.0
4748,24.0,13.0,15.0
4749,20.0,,15.0
4750,20.0,,19.0
4751,12.0,2.0,19.0
4752,24.0,4.0,21.0
4753,23.0,7.0,6.0
4754,32.0,6.0,
4755,28.0,18.0,7.0
4756,26.0,9.0,10.0
4757,27.0,20.0,10.0
4758,27.0,19.0,8.0
4759,30.0,25.0,10.0
4760,32.0,23.0,15.0
4761,32.0,30.0,14.0
4762,38.0,26.0,16.0
4763,40.0,30.0,15.0
4764,42.0,38.0,13.0
4765,41.0,50.0,25.0
4766,41.0,41.0,36.0
4767,46.0,50.0,33.0
4768,40.0,57.0,32.0
4769,35.0,48.0,36.0
4770,25.0,31.0,14.0
4771,24.0,20.0,15.0
4772,16.0,17.0,31.0
4773,13.0,4.0,37.0
4774,5.0,9.0,37.0
4775,,5.0,35.0
4776,11.0,7.0,37.0
4777,11.0,9.0,33.0
4778,21.0,,21.0
4779,18.0,11.0,2.0
4780,8.0,15.0,4.0
4781,16.0,22.0,3.0
4782,17.0,28.0,
4783,19.0,27.0,6.0
4784,15.0,29.0,8.0
4785,23.0,31.0,12.0
4786,27.0,24.0,18.0
4787,30.0,31.0,
4788,32.0,41.0,32.0
4789,40.0,53.0,35.0
4790,49.0,58.0,25.0
4791,41.0,55.0,25.0
4792,27.0,55.0,28.0
4793,34.0,54.0,30.0
4794,18.0,36.0,33.0
4795,24.0,24.0,26.0
4796,18.0,7.0,14.0
4797,20.0,5.0,7.0
4798,13.0,2.0,8.0
4799,9.0,2.0,14.0
4800,8.0,6.0,14.0
4801,12.0,8.0,11.0
4802,6.0,4.0,16.0
4803,15.0,7.0,21.0
4804,19.0,14.0,10.0
4805,18.0,12.0,4.0
4806,18.0,19.0,11.0
4807,24.0,14.0,8.0
4808,22.0,16.0,7.0
4809,26.0,25.0,17.0
4810,35.0,15.0,29.0
4811,32.0,22.0,35.0
4812,44.0,35.0,27.0
4813,44.0,41.0,36.0
4814,55.0,,41.0
4815,43.0,,34.0
4816,36.0,,35.0
4817,27.0,75.0,25.0
4818,29.0,55.0,33.0
4819,25.0,37.0,20.0
4820,21.0,24.0,15.0
4821,20.0,11.0,17.0
4822,28.0,,20.0
4823,14.0,,23.0
4824,18.0,,35.0
4825,9.0,2.0,34.0
4826,10.0,3.0,19.0
4827,10.0,7.0,13.0
4828,18.0,6.0,17.0
4829,21.0,8.0,13.0
4830,22.0,13.0,11.0
4831,23.0,15.0,16.0
4832,25.0,19.0,15.0
4833,28.0,27.0,22.0
4834,29.0,31.0,25.0
4835,39.0,32.0,48.0
4836,42.0,33.0,50.0
4837,45.0,33.0,45.0
4838,41.0,41.0,43.0
4839,54.0,49.0,37.0
4840,47.0,59.0,41.0
4841,34.0,73.0,32.0
4842,33.0,49.0,28.0
4843,29.0,33.0,15.0
4844,20.0,12.0,3.0
4845,18.0,,
4846,10.0,,
4847,5.0,,4.0
4848,7.0,,6.0
4849,13.0,3.0,6.0
4850,19.0,,
4851,22.0,2.0,5.0
4852,19.0,4.0,5.0
4853,19.0,4.0,
4854,,5.0,5.0
4855,20.0,8.0,7.0
4856,21.0,22.0,10.0
4857,20.0,24.0,14.0
4858,22.0,32.0,21.0
4859,25.0,34.0,33.0
4860,35.0,23.0,28.0
4861,50.0,43.0,22.0
4862,47.0,51.0,26.0
4863,64.0,53.0,22.0
4864,47.0,48.0,10.0
4865,30.0,,29.0
4866,27.0,7.0,31.0
4867,22.0,18.0,21.0
4868,15.0,25.0,17.0
4869,16.0,6.0,
4870,12.0,,
4871,10.0,,
4872,6.0,,
4873,2.0,4.0,2.0
4874,2.0,3.0,
4875,7.0,8.0,
4876,12.0,8.0,
4877,12.0,,3.0
4878,10.0,10.0,4.0
4879,13.0,10.0,7.0
4880,16.0,11.0,10.0
4881,23.0,17.0,12.0
4882,31.0,26.0,18.0
4883,29.0,25.0,20.0
4884,38.0,34.0,39.0
4885,40.0,47.0,43.0
4886,43.0,40.0,24.0
4887,50.0,,19.0
4888,53.0,41.0,23.0
4889,36.0,27.0,25.0
4890,21.0,,20.0
4891,11.0,28.0,24.0
4892,6.0,9.0,21.0
4893,15.0,,13.0
4894,10.0,,7.0
4895,2.0,,7.0
4896,2.0,,14.0
4897,6.0,4.0,14.0
4898,14.0,,5.0
4899,11.0,4.0,
4900,13.0,6.0,
4901,12.0,7.0,6.0
4902,14.0,6.0,5.0
4903,9.0,12.0,9.0
4904,9.0,10.0,10.0
4905,13.0,19.0,12.0
4906,18.0,25.0,20.0
4907,21.0,25.0,25.0
4908,34.0,22.0,30.0
4909,31.0,25.0,37.0
4910,29.0,30.0,42.0
4911,37.0,37.0,35.0
4912,38.0,32.0,44.0
4913,30.0,24.0,43.0
4914,16.0,,27.0
4915,6.0,,9.0
4916,,,5.0
4917,,,2.0
4918,,,4.0
4919,,4.0,
4920,3.0,4.0,
4921,8.0,4.0,2.0
4922,9.0,8.0,
4923,10.0,4.0,5.0
4924,6.0,4.0,5.0
4925,11.0,3.0,
4926,7.0,7.0,2.0
4927,10.0,7.0,3.0
4928,11.0,12.0,6.0
4929,11.0,16.0,11.0
4930,12.0,18.0,16.0
4931,18.0,22.0,
4932,13.0,21.0,
4933,22.0,20.0,22.0
4934,25.0,37.0,15.0
4935,25.0,44.0,11.0
4936,27.0,40.0,
4937,18.0,38.0,
4938,20.0,26.0,
4939,19.0,16.0,12.0
4940,4.0,8.0,12.0
4941,6.0,5.0,16.0
4942,3.0,,14.0
4943,4.0,3.0,10.0
4944,14.0,4.0,
4945,10.0,10.0,
4946,5.0,,
4947,8.0,2.0,
4948,12.0,6.0,
4949,12.0,6.0,7.0
4950,9.0,12.0,6.0
4951,12.0,13.0,6.0
4952,11.0,14.0,3.0
4953,13.0,25.0,7.0
4954,13.0,23.0,16.0
4955,18.0,26.0,18.0
4956,19.0,17.0,21.0
4957,30.0,23.0,16.0
4958,32.0,34.0,18.0
4959,38.0,39.0,18.0
4960,35.0,46.0,19.0
4961,27.0,58.0,30.0
4962,10.0,48.0,20.0
4963,13.0,35.0,31.0
4964,10.0,18.0,29.0
4965,,11.0,32.0
4966,,7.0,22.0
4967,4.0,,21.0
4968,4.0,20.0,24.0
4969,4.0,24.0,16.0
4970,10.0,27.0,17.0
4971,22.0,28.0,19.0
4972,19.0,26.0,8.0
4973,12.0,21.0,11.0
4974,7.0,27.0,9.0
4975,9.0,33.0,9.0
4976,11.0,35.0,7.0
4977,10.0,37.0,13.0
4978,14.0,32.0,17.0
4979,16.0,37.0,29.0
4980,30.0,41.0,25.0
4981,31.0,43.0,17.0
4982,28.0,52.0,21.0
4983,38.0,58.0,30.0
4984,35.0,61.0,32.0
4985,25.0,60.0,26.0
4986,12.0,47.0,20.0
4987,6.0,31.0,34.0
4988,8.0,21.0,35.0
4989,7.0,11.0,21.0
4990,5.0,,7.0
4991,9.0,,11.0
4992,6.0,,16.0
4993,10.0,,16.0
4994,14.0,5.0,3.0
4995,18.0,2.0,9.0
4996,10.0,8.0,15.0
4997,11.0,12.0,13.0
4998,14.0,11.0,11.0
4999,13.0,11.0,17.0
5000,14.0,17.0,10.0
5001,14.0,19.0,10.0
5002,22.0,27.0,16.0
5003,18.0,19.0,24.0
5004,27.0,20.0,36.0
5005,31.0,21.0,35.0
5006,25.0,30.0,31.0
5007,39.0,46.0,28.0
5008,38.0,44.0,24.0
5009,28.0,28.0,15.0
5010,8.0,20.0,24.0
5011,,17.0,26.0
5012,21.0,,10.0
5013,15.0,,16.0
5014,3.0,,22.0
5015,,13.0,12.0
5016,7.0,16.0,13.0
5017,17.0,9.0,8.0
5018,18.0,12.0,10.0
5019,14.0,12.0,7.0
5020,6.0,8.0,5.0
5021,7.0,8.0,4.0
5022,6.0,,5.0
5023,8.0,10.0,6.0
5024,11.0,18.0,9.0
5025,10.0,23.0,12.0
5026,15.0,25.0,15.0
5027,18.0,20.0,17.0
5028,32.0,28.0,25.0
5029,30.0,23.0,24.0
5030,34.0,24.0,30.0
5031,45.0,39.0,30.0
5032,35.0,43.0,29.0
5033,32.0,41.0,21.0
5034,22.0,24.0,10.0
5035,21.0,17.0,17.0
5036,12.0,11.0,7.0
5037,7.0,4.0,4.0
5038,,,9.0
5039,15.0,3.0,6.0
5040,6.0,9.0,9.0
5041,4.0,16.0,10.0
5042,14.0,17.0,4.0
5043,13.0,17.0,
5044,12.0,14.0,10.0
5045,11.0,17.0,8.0
5046,11.0,12.0,19.0
5047,16.0,20.0,15.0
5048,14.0,13.0,13.0
5049,20.0,16.0,13.0
5050,20.0,25.0,22.0
5051,17.0,23.0,24.0
5052,26.0,27.0,28.0
5053,31.0,31.0,38.0
5054,41.0,42.0,36.0
5055,52.0,51.0,25.0
5056,56.0,44.0,18.0
5057,44.0,28.0,28.0
5058,25.0,15.0,32.0
5059,20.0,3.0,25.0
5060,19.0,,8.0
5061,5.0,,8.0
5062,2.0,,13.0
5063,6.0,,12.0
5064,5.0,,6.0
5065,12.0,7.0,5.0
5066,15.0,,15.0
5067,16.0,3.0,12.0
5068,12.0,7.0,9.0
5069,14.0,3.0,
5070,12.0,8.0,3.0
5071,13.0,6.0,5.0
5072,11.0,7.0,7.0
5073,12.0,12.0,12.0
5074,18.0,12.0,20.0
5075,23.0,16.0,20.0
5076,26.0,26.0,21.0
5077,27.0,35.0,37.0
5078,30.0,35.0,39.0
5079,23.0,30.0,30.0
5080,23.0,39.0,31.0
5081,24.0,21.0,29.0
5082,14.0,19.0,25.0
5083,4.0,9.0,20.0
5084,,4.0,15.0
5085,,,13.0
5086,,,8.0
5087,3.0,,12.0
5088,4.0,,19.0
5089,,,23.0
5090,6.0,,31.0
5091,3.0,7.0,35.0
5092,2.0,9.0,32.0
5093,,6.0,30.0
5094,6.0,6.0,26.0
5095,8.0,12.0,30.0
5096,11.0,12.0,31.0
5097,11.0,15.0,35.0
5098,16.0,29.0,40.0
5099,17.0,23.0,48.0
5100,17.0,21.0,45.0
5101,32.0,33.0,49.0
5102,33.0,37.0,48.0
5103,29.0,45.0,46.0
5104,32.0,39.0,45.0
5105,25.0,29.0,67.0
5106,4.0,21.0,56.0
5107,9.0,14.0,42.0
5108,2.0,2.0,30.0
5109,,,8.0
5110,4.0,,10.0
5111,3.0,,30.0
5112,,,29.0
5113,13.0,,32.0
5114,11.0,,35.0
5115,17.0,,24.0
5116,6.0,9.0,20.0
5117,5.0,6.0,20.0
5118,4.0,7.0,22.0
5119,10.0,5.0,22.0
5120,13.0,11.0,30.0
5121,15.0,7.0,26.0
5122,21.0,13.0,36.0
5123,22.0,18.0,43.0
5124,30.0,22.0,54.0
5125,38.0,33.0,51.0
5126,30.0,40.0,59.0
5127,43.0,38.0,56.0
5128,44.0,41.0,52.0
5129,36.0,36.0,57.0
5130,21.0,23.0,62.0
5131,18.0,16.0,46.0
5132,26.0,5.0,32.0
5133,12.0,,16.0
5134,3.0,,21.0
5135,13.0,,24.0
5136,21.0,,27.0
5137,15.0,3.0,24.0
5138,,8.0,22.0
5139,12.0,7.0,9.0
5140,15.0,8.0,11.0
5141,17.0,5.0,9.0
5142,15.0,3.0,11.0
5143,16.0,5.0,17.0
5144,15.0,3.0,16.0
5145,17.0,14.0,23.0
5146,24.0,17.0,27.0
5147,25.0,26.0,39.0
5148,38.0,25.0,42.0
5149,41.0,20.0,58.0
5150,55.0,20.0,
5151,52.0,26.0,
5152,53.0,28.0,60.0
5153,36.0,32.0,32.0
5154,22.0,33.0,35.0
5155,16.0,20.0,18.0
5156,6.0,12.0,18.0
5157,4.0,,
5158,6.0,,
5159,,,2.0
5160,4.0,,13.0
5161,3.0,2.0,15.0
5162,2.0,,18.0
5163,17.0,8.0,13.0
5164,22.0,6.0,12.0
5165,22.0,11.0,15.0
5166,23.0,15.0,11.0
5167,21.0,12.0,5.0
5168,26.0,14.0,6.0
5169,22.0,19.0,17.0
5170,27.0,21.0,34.0
5171,32.0,23.0,47.0
5172,39.0,37.0,40.0
5173,44.0,44.0,36.0
5174,40.0,48.0,35.0
5175,47.0,43.0,37.0
5176,53.0,48.0,48.0
5177,33.0,32.0,35.0
5178,27.0,34.0,26.0
5179,26.0,21.0,11.0
5180,19.0,7.0,
5181,19.0,,
5182,18.0,,
5183,11.0,,8.0
5184,20.0,4.0,20.0
5185,22.0,4.0,17.0
5186,22.0,17.0,17.0
5187,20.0,19.0,13.0
5188,19.0,12.0,9.0
5189,26.0,17.0,13.0
5190,27.0,16.0,11.0
5191,24.0,17.0,13.0
5192,24.0,20.0,18.0
5193,29.0,25.0,25.0
5194,25.0,21.0,48.0
5195,33.0,29.0,48.0
5196,37.0,29.0,44.0
5197,47.0,35.0,41.0
5198,51.0,56.0,42.0
5199,55.0,55.0,40.0
5200,51.0,62.0,
5201,44.0,56.0,38.0
5202,36.0,43.0,29.0
5203,25.0,25.0,
5204,17.0,8.0,
5205,18.0,,
5206,9.0,,
5207,15.0,,
5208,24.0,,12.0
5209,24.0,8.0,9.0
5210,32.0,8.0,5.0
5211,24.0,11.0,2.0
5212,21.0,15.0,2.0
5213,22.0,17.0,7.0
5214,23.0,7.0,9.0
5215,21.0,11.0,6.0
5216,20.0,12.0,11.0
5217,28.0,22.0,20.0
5218,34.0,14.0,38.0
5219,36.0,15.0,34.0
5220,42.0,25.0,35.0
5221,51.0,38.0,37.0
5222,50.0,39.0,
5223,54.0,,
5224,48.0,44.0,
5225,43.0,33.0,
5226,31.0,29.0,
5227,4.0,13.0,30.0
5228,12.0,8.0,23.0
5229,9.0,,2.0
5230,,,
5231,8.0,,
5232,18.0,,
5233,17.0,4.0,2.0
5234,6.0,6.0,8.0
5235,9.0,11.0,8.0
5236,9.0,22.0,4.0
5237,14.0,23.0,4.0
5238,11.0,20.0,9.0
5239,15.0,18.0,7.0
5240,15.0,16.0,4.0
5241,17.0,19.0,17.0
5242,23.0,17.0,24.0
5243,22.0,21.0,31.0
5244,23.0,32.0,45.0
5245,26.0,39.0,29.0
5246,32.0,47.0,39.0
5247,36.0,55.0,43.0
5248,43.0,49.0,46.0
5249,32.0,30.0,41.0
5250,19.0,35.0,36.0
5251,14.0,27.0,25.0
5252,8.0,17.0,12.0
5253,2.0,4.0,2.0
5254,,,
5255,7.0,,
5256,2.0,,7.0
5257,5.0,,5.0
5258,19.0,2.0,7.0
5259,16.0,16.0,4.0
5260,7.0,7.0,
5261,12.0,10.0,2.0
5262,8.0,6.0,8.0
5263,14.0,10.0,
5264,17.0,15.0,4.0
5265,18.0,15.0,12.0
5266,15.0,18.0,36.0
5267,16.0,22.0,40.0
5268,24.0,32.0,33.0
5269,34.0,46.0,
5270,31.0,46.0,
5271,26.0,44.0,
5272,31.0,50.0,38.0
5273,28.0,40.0,29.0
5274,23.0,24.0,28.0
5275,15.0,22.0,4.0
5276,12.0,10.0,2.0
5277,,,
5278,,,
5279,4.0,,
5280,8.0,,5.0
5281,14.0,,10.0
5282,21.0,8.0,16.0
5283,19.0,4.0,15.0
5284,9.0,12.0,12.0
5285,9.0,9.0,11.0
5286,10.0,,8.0
5287,14.0,4.0,15.0
5288,13.0,15.0,18.0
5289,21.0,22.0,35.0
5290,19.0,24.0,43.0
5291,17.0,22.0,46.0
5292,24.0,43.0,54.0
5293,29.0,52.0,96.0
5294,30.0,93.0,74.0
5295,33.0,89.0,
5296,31.0,,46.0
5297,23.0,48.0,44.0
5298,12.0,,17.0
5299,10.0,,
5300,11.0,,
5301,,50.0,
5302,,9.0,
5303,,,
5304,6.0,,
5305,6.0,2.0,
5306,,26.0,18.0
5307,8.0,6.0,22.0
5308,9.0,,6.0
5309,11.0,6.0,5.0
5310,11.0,11.0,11.0
5311,13.0,12.0,12.0
5312,16.0,14.0,15.0
5313,15.0,16.0,17.0
5314,21.0,25.0,19.0
5315,16.0,30.0,17.0
5316,13.0,51.0,30.0
5317,42.0,45.0,35.0
5318,28.0,47.0,36.0
5319,30.0,45.0,37.0
5320,32.0,43.0,43.0
5321,27.0,39.0,44.0
5322,13.0,29.0,19.0
5323,8.0,28.0,17.0
5324,2.0,19.0,29.0
5325,,9.0,17.0
5326,,,2.0
5327,,,10.0
5328,3.0,,17.0
5329,7.0,3.0,14.0
5330,10.0,,26.0
5331,14.0,5.0,9.0
5332,7.0,11.0,17.0
5333,8.0,22.0,15.0
5334,10.0,17.0,13.0
5335,14.0,22.0,13.0
5336,8.0,31.0,16.0
5337,13.0,29.0,19.0
5338,18.0,31.0,30.0
5339,21.0,33.0,35.0
5340,24.0,41.0,48.0
5341,40.0,70.0,33.0
5342,43.0,61.0,35.0
5343,32.0,54.0,47.0
5344,23.0,58.0,45.0
5345,6.0,46.0,34.0
5346,6.0,34.0,27.0
5347,12.0,33.0,21.0
5348,,22.0,12.0
5349,,8.0,
5350,7.0,,
5351,,,
5352,,,2.0
5353,,4.0,6.0
5354,,2.0,
5355,,8.0,
5356,,11.0,3.0
5357,5.0,15.0,7.0
5358,7.0,20.0,
5359,7.0,24.0,3.0
5360,11.0,30.0,4.0
5361,12.0,32.0,9.0
5362,14.0,31.0,
5363,24.0,47.0,
5364,26.0,59.0,14.0
5365,29.0,61.0,20.0
5366,37.0,54.0,23.0
5367,9.0,50.0,38.0
5368,5.0,49.0,
5369,10.0,36.0,
5370,12.0,36.0,16.0
5371,,27.0,
5372,,18.0,
5373,,9.0,
5374,18.0,,
5375,24.0,,
5376,18.0,,10.0
5377,12.0,,9.0
5378,13.0,,8.0
5379,18.0,,6.0
5380,14.0,5.0,
5381,18.0,7.0,
5382,19.0,8.0,2.0
5383,21.0,11.0,
5384,21.0,10.0,7.0
5385,16.0,17.0,15.0
5386,13.0,18.0,23.0
